-256.81827,-1352.6753,-137.88928,222.0,220.0,226.0
-254.04028,-1352.667,-137.8277,226.0,223.0,225.0
-251.26233,-1352.6587,-137.76614,227.0,224.0,224.0
-248.22836,-1350.6475,-137.9231,225.0,225.0,226.0
-245.45734,-1350.6392,-137.86172,223.0,222.0,228.0
-242.56528,-1349.6294,-137.90971,224.0,226.0,226.0
-239.32748,-1345.6154,-138.28633,226.0,224.0,226.0
-236.34564,-1343.6042,-138.44446,226.0,226.0,227.0
-233.59892,-1343.5961,-138.38358,226.0,226.0,226.0
-230.85217,-1343.5879,-138.32271,225.0,227.0,225.0
-228.10547,-1343.5796,-138.26184,225.0,222.0,220.0
-225.15833,-1341.5686,-138.42072,226.0,233.0,225.0
-222.32184,-1340.5591,-138.46997,226.0,224.0,226.0
-219.58554,-1340.551,-138.40932,226.0,227.0,226.0
-216.93901,-1341.5442,-138.23856,225.0,219.0,225.0
-214.19925,-1341.536,-138.17789,224.0,225.0,225.0
-211.37662,-1340.5264,-138.22742,223.0,224.0,224.0
-208.48161,-1338.5156,-138.38744,224.0,226.0,226.0
-205.90402,-1340.5101,-138.10614,227.0,225.0,228.0
-203.02287,-1338.4994,-138.26646,227.0,225.0,227.0
-200.29353,-1338.4912,-138.206,228.0,228.0,227.0
-197.43321,-1336.4805,-138.36679,227.0,225.0,230.0
-194.71082,-1336.4724,-138.30646,225.0,226.0,226.0
-192.10545,-1338.4668,-138.02457,224.0,225.0,225.0
-189.37608,-1338.4587,-137.96407,225.0,228.0,227.0
-186.74991,-1340.453,-137.68169,226.0,227.0,225.0
-183.82114,-1336.44,-138.06514,224.0,225.0,227.0
-181.00946,-1334.4293,-138.22702,224.0,227.0,228.0
-178.29399,-1334.4213,-138.16685,226.0,226.0,232.0
-175.5785,-1334.4131,-138.10669,227.0,226.0,227.0
-172.86305,-1334.405,-138.04652,226.0,223.0,224.0
-170.08607,-1332.3945,-138.20917,225.0,223.0,228.0
-167.3503,-1331.3853,-138.26062,225.0,227.0,226.0
-164.64523,-1331.3772,-138.20068,225.0,228.0,227.0
-161.94017,-1331.3691,-138.14073,226.0,228.0,227.0
-159.23514,-1331.3611,-138.08078,226.0,226.0,226.0
-156.5033,-1329.3507,-138.24445,226.0,226.0,228.0
-153.8052,-1329.3427,-138.18465,226.0,227.0,225.0
-151.10709,-1329.3346,-138.12485,227.0,226.0,226.0
-148.40303,-1327.3242,-138.28912,228.0,227.0,228.0
-145.71188,-1327.3163,-138.22946,228.0,227.0,223.0
-143.0207,-1327.3082,-138.16985,227.0,226.0,226.0
-140.32954,-1327.3003,-138.1102,228.0,235.0,231.0
-137.6602,-1325.29,-138.27524,228.0,228.0,228.0
-134.99042,-1324.281,-138.32817,228.0,227.0,228.0
-132.30966,-1324.2731,-138.26877,228.0,227.0,229.0
-129.62892,-1324.265,-138.20937,226.0,228.0,228.0
-126.923355,-1325.258,-138.03732,225.0,225.0,227.0
-124.2674,-1324.249,-138.09055,226.0,226.0,227.0
-121.58671,-1324.2411,-138.03114,226.0,226.0,226.0
-118.90595,-1324.2332,-137.97174,226.0,227.0,227.0
-116.1865,-1325.2261,-137.79941,227.0,227.0,226.0
-113.54445,-1324.217,-137.85294,228.0,229.0,225.0
-111.046265,-1320.2052,-138.24594,228.0,230.0,228.0
-108.28122,-1322.1992,-137.96048,227.0,229.0,227.0
-105.60741,-1322.1912,-137.90125,227.0,227.0,224.0
-102.93361,-1322.1831,-137.84198,228.0,227.0,227.0
-100.259796,-1322.1753,-137.78275,227.0,228.0,228.0
-97.71199,-1320.1655,-137.95047,226.0,228.0,231.0
-95.04519,-1320.1575,-137.89136,227.0,228.0,228.0
-92.37832,-1320.1495,-137.83228,227.0,227.0,228.0
-89.71146,-1320.1416,-137.77316,228.0,229.0,232.0
-87.044586,-1320.1337,-137.71407,229.0,228.0,229.0
-84.4581,-1319.1248,-137.76886,230.0,228.0,227.0
-81.71092,-1320.1177,-137.59589,230.0,229.0,229.0
-78.86942,-1322.1116,-137.30872,228.0,229.0,232.0
-76.37719,-1320.1018,-137.47768,229.0,229.0,230.0
-73.52182,-1322.0955,-137.19022,230.0,229.0,232.0
-71.043465,-1320.0859,-137.3595,230.0,230.0,226.0
-68.37665,-1320.078,-137.30038,230.0,228.0,229.0
-65.70979,-1320.07,-137.2413,230.0,230.0,231.0
-63.042915,-1320.062,-137.18219,230.0,229.0,228.0
-60.152832,-1322.0557,-136.89397,229.0,230.0,233.0
-57.248825,-1324.0493,-136.60541,228.0,228.0,226.0
-54.805237,-1322.0398,-136.77545,228.0,228.0,229.0
-52.131447,-1322.0317,-136.71622,229.0,228.0,231.0
-270.958,-1354.6934,-140.76459,224.0,223.0,225.0
-268.17307,-1354.685,-140.70288,226.0,224.0,224.0
-265.38818,-1354.6768,-140.64116,224.0,222.0,226.0
-262.60324,-1354.6685,-140.57947,223.0,224.0,226.0
-259.53473,-1352.6571,-140.7287,225.0,225.0,229.0
-256.75677,-1352.6489,-140.66713,225.0,224.0,226.0
-253.7091,-1350.6377,-140.81683,226.0,227.0,226.0
-251.20084,-1352.6323,-140.54402,226.0,227.0,225.0
-248.42285,-1352.624,-140.48245,225.0,222.0,226.0
-245.64487,-1352.6157,-140.4209,224.0,226.0,228.0
-242.625,-1350.6045,-140.57121,225.0,224.0,226.0
-239.50153,-1347.592,-140.82785,225.0,225.0,226.0
-236.51288,-1345.581,-140.97885,224.0,225.0,228.0
-233.75922,-1345.5728,-140.91785,224.0,223.0,227.0
-230.79141,-1343.5618,-141.0693,225.0,228.0,225.0
-228.04468,-1343.5536,-141.00845,226.0,223.0,224.0
-225.09772,-1341.5427,-141.16037,228.0,223.0,229.0
-222.26129,-1340.5332,-141.20615,228.0,225.0,225.0
-219.525,-1340.5249,-141.14551,225.0,227.0,226.0
-216.87837,-1341.5182,-140.97824,224.0,227.0,224.0
-214.13861,-1341.51,-140.91754,225.0,225.0,224.0
-211.31607,-1340.5005,-140.96361,225.0,224.0,227.0
-208.4212,-1338.4897,-141.1167,225.0,225.0,226.0
-205.69183,-1338.4816,-141.05621,225.0,226.0,223.0
-202.96246,-1338.4734,-140.99573,226.0,226.0,228.0
-200.23312,-1338.4653,-140.93524,226.0,224.0,226.0
-197.50375,-1338.4572,-140.87476,225.0,226.0,228.0
-194.77441,-1338.449,-140.8143,225.0,225.0,226.0
-192.04504,-1338.4409,-140.75378,225.0,223.0,224.0
-189.31569,-1338.4329,-140.6933,226.0,226.0,226.0
-186.58633,-1338.4246,-140.63283,227.0,228.0,222.0
-183.7609,-1336.4141,-140.78746,227.0,229.0,229.0
-180.94937,-1334.4034,-140.9424,227.0,227.0,228.0
-178.23389,-1334.3955,-140.88223,227.0,227.0,225.0
-175.51842,-1334.3872,-140.82204,226.0,224.0,227.0
-172.70053,-1331.3757,-141.08545,225.0,225.0,228.0
-169.99545,-1331.3677,-141.02548,225.0,225.0,226.0
-167.23602,-1329.3572,-141.1816,223.0,226.0,229.0
-164.5379,-1329.3491,-141.1218,223.0,226.0,228.0
-161.8398,-1329.3412,-141.06201,226.0,225.0,227.0
-159.1417,-1329.333,-141.00221,228.0,226.0,228.0
-156.44359,-1329.3251,-140.94243,226.0,228.0,229.0
-153.7455,-1329.317,-140.88264,225.0,225.0,230.0
-151.04738,-1329.3091,-140.82285,226.0,227.0,227.0
-148.34348,-1327.2988,-140.98016,227.0,227.0,225.0
-145.65233,-1327.2908,-140.92053,227.0,226.0,222.0
-142.96115,-1327.2827,-140.86089,227.0,226.0,225.0
-140.26999,-1327.2747,-140.80127,227.0,227.0,227.0
-137.6008,-1325.2646,-140.95935,226.0,227.0,225.0
-134.93109,-1324.2556,-141.0088,227.0,227.0,227.0
-132.25034,-1324.2476,-140.9494,226.0,227.0,229.0
-129.54817,-1325.2406,-140.7809,226.0,226.0,226.0
-126.86395,-1325.2325,-140.72142,228.0,229.0,230.0
-124.17972,-1325.2246,-140.66193,228.0,229.0,227.0
-121.49555,-1325.2166,-140.60245,228.0,227.0,230.0
-118.811325,-1325.2085,-140.54297,228.0,228.0,228.0
-116.12709,-1325.2006,-140.48349,228.0,228.0,226.0
-113.56961,-1322.1897,-140.75269,228.0,228.0,225.0
-110.89581,-1322.1816,-140.69344,229.0,228.0,228.0
-108.320435,-1320.1719,-140.8536,231.0,228.0,228.0
-105.54823,-1322.1658,-140.57492,230.0,232.0,232.0
-102.874435,-1322.1577,-140.51569,228.0,229.0,228.0
-100.20062,-1322.1499,-140.45642,228.0,227.0,228.0
-97.52681,-1322.1418,-140.39719,228.0,229.0,225.0
-94.85306,-1322.1339,-140.33792,229.0,228.0,228.0
-92.3193,-1320.1243,-140.499,229.0,230.0,228.0
-89.652435,-1320.1162,-140.43991,230.0,228.0,230.0
-86.831635,-1322.1101,-140.16016,230.0,228.0,226.0
-84.31871,-1320.1003,-140.32172,229.0,233.0,228.0
-81.65189,-1320.0924,-140.26262,228.0,226.0,229.0
-78.81026,-1322.0859,-139.98242,227.0,228.0,231.0
-76.13645,-1322.0781,-139.92317,228.0,228.0,229.0
-73.651306,-1320.0686,-140.08533,231.0,236.0,232.0
-70.98445,-1320.0605,-140.02623,230.0,229.0,226.0
-68.31763,-1320.0526,-139.96713,229.0,230.0,230.0
-65.65076,-1320.0447,-139.90802,229.0,230.0,230.0
-62.983894,-1320.0367,-139.84892,229.0,229.0,227.0
-60.09365,-1322.0303,-139.56766,230.0,230.0,233.0
-57.07431,-1325.0245,-139.17487,230.0,231.0,228.0
-54.39016,-1325.0164,-139.1154,230.0,229.0,230.0
-51.4617,-1327.0099,-138.83327,231.0,230.0,231.0
-270.89636,-1354.6669,-143.54941,224.0,223.0,225.0
-268.11145,-1354.6587,-143.48769,224.0,224.0,223.0
-265.32654,-1354.6504,-143.42596,224.0,222.0,226.0
-262.54163,-1354.642,-143.36426,224.0,224.0,227.0
-259.18982,-1350.6279,-143.71057,226.0,223.0,228.0
-256.41882,-1350.6196,-143.64914,225.0,223.0,225.0
-253.64777,-1350.6113,-143.58775,224.0,224.0,227.0
-250.87675,-1350.603,-143.52634,225.0,225.0,227.0
-248.10573,-1350.5948,-143.46494,224.0,234.0,228.0
-245.33469,-1350.5865,-143.40353,223.0,222.0,225.0
-242.56366,-1350.5782,-143.34213,227.0,224.0,227.0
-239.79263,-1350.5701,-143.28072,228.0,225.0,225.0
-236.67981,-1347.5576,-143.52719,227.0,226.0,226.0
-233.91919,-1347.5493,-143.46599,227.0,224.0,222.0
-230.9446,-1345.5385,-143.61038,226.0,225.0,224.0
-228.19095,-1345.5303,-143.54935,226.0,225.0,225.0
-225.23717,-1343.5193,-143.69418,226.0,226.0,229.0
-219.74373,-1343.5029,-143.57246,225.0,224.0,227.0
-216.81775,-1341.4922,-143.71791,225.0,226.0,226.0
-214.2503,-1343.4866,-143.45071,225.0,224.0,221.0
-211.25552,-1340.4746,-143.69978,225.0,224.0,226.0
-208.36081,-1338.4639,-143.84592,224.0,225.0,226.0
-205.63142,-1338.4556,-143.78546,224.0,224.0,224.0
-202.90207,-1338.4475,-143.72498,225.0,226.0,228.0
-200.17271,-1338.4393,-143.66449,225.0,225.0,225.0
-197.44336,-1338.4312,-143.604,225.0,224.0,226.0
-194.71402,-1338.4231,-143.54352,222.0,224.0,226.0
-191.98465,-1338.415,-143.48303,221.0,222.0,224.0
-189.25528,-1338.4067,-143.42256,224.0,224.0,226.0
-186.52594,-1338.3987,-143.36209,224.0,224.0,223.0
-183.60474,-1334.3857,-143.71791,225.0,224.0,228.0
-180.88927,-1334.3777,-143.65775,225.0,223.0,227.0
-178.1738,-1334.3696,-143.59756,225.0,225.0,224.0
-175.38324,-1332.3593,-143.746,225.0,225.0,226.0
-172.64066,-1331.3501,-143.79037,225.0,225.0,226.0
-169.8744,-1329.3396,-143.93936,226.0,224.0,227.0
-167.17632,-1329.3317,-143.87958,226.0,228.0,229.0
-164.4782,-1329.3235,-143.8198,225.0,226.0,227.0
-161.78008,-1329.3154,-143.76001,225.0,225.0,227.0
-159.08199,-1329.3075,-143.70023,225.0,226.0,229.0
-156.38388,-1329.2996,-143.64041,226.0,227.0,227.0
-153.68578,-1329.2914,-143.58064,227.0,226.0,227.0
-150.98767,-1329.2833,-143.52086,226.0,227.0,227.0
-148.28392,-1327.2732,-143.67122,226.0,223.0,229.0
-145.59277,-1327.2651,-143.61159,226.0,228.0,225.0
-142.9016,-1327.2573,-143.55194,226.0,227.0,225.0
-140.21042,-1327.2491,-143.49231,226.0,226.0,226.0
-137.5414,-1325.239,-143.64346,226.0,226.0,222.0
-134.87177,-1324.2302,-143.68942,227.0,227.0,226.0
-132.19101,-1324.2222,-143.63004,226.0,227.0,228.0
-129.48877,-1325.2151,-143.46501,225.0,225.0,225.0
-126.80454,-1325.207,-143.40552,228.0,231.0,231.0
-124.120316,-1325.1991,-143.34604,229.0,227.0,228.0
-121.43615,-1325.1912,-143.28656,228.0,229.0,230.0
-118.75192,-1325.1831,-143.22708,228.0,228.0,226.0
-116.06769,-1325.175,-143.1676,226.0,226.0,226.0
-113.51044,-1322.1643,-143.42636,226.0,229.0,227.0
-110.836624,-1322.1565,-143.3671,228.0,227.0,228.0
-108.16287,-1322.1484,-143.30786,228.0,228.0,227.0
-105.48906,-1322.1404,-143.2486,228.0,228.0,233.0
-102.815254,-1322.1324,-143.18936,229.0,228.0,228.0
-100.14145,-1322.1245,-143.13011,228.0,227.0,228.0
-97.467636,-1322.1165,-143.07086,230.0,227.0,226.0
-94.793884,-1322.1085,-143.0116,231.0,231.0,228.0
-92.12007,-1322.1006,-142.95236,229.0,228.0,228.0
-89.44627,-1322.0925,-142.89311,228.0,228.0,230.0
-86.77246,-1322.0846,-142.83386,228.0,229.0,225.0
-84.25969,-1320.075,-142.98846,229.0,228.0,229.0
-81.42489,-1322.0686,-142.71535,229.0,230.0,229.0
-78.75108,-1322.0608,-142.6561,229.0,228.0,229.0
-76.07728,-1322.0527,-142.59686,228.0,228.0,229.0
-73.59229,-1320.0432,-142.75208,230.0,228.0,232.0
-71.023315,-1319.0344,-142.8003,229.0,228.0,228.0
-68.2586,-1320.0273,-142.63387,228.0,229.0,229.0
-65.17243,-1324.0222,-142.1449,228.0,230.0,232.0
-62.491676,-1324.0144,-142.08548,228.0,228.0,227.0
-59.699142,-1325.0071,-141.91846,231.0,229.0,231.0
-57.014923,-1324.999,-141.859,231.0,231.0,233.0
-54.33075,-1324.991,-141.7995,230.0,229.0,229.0
-51.40213,-1326.9844,-141.52432,230.0,230.0,229.0
-270.83475,-1354.6404,-146.3342,223.0,225.0,224.0
-268.0498,-1354.6322,-146.27249,223.0,223.0,223.0
-264.96774,-1352.621,-146.40753,223.0,221.0,229.0
-261.8995,-1350.6097,-146.54288,224.0,225.0,226.0
-258.98685,-1349.6001,-146.58002,224.0,223.0,225.0
-256.35748,-1350.5933,-146.42007,224.0,223.0,223.0
-253.45175,-1349.5835,-146.45735,227.0,225.0,226.0
-250.6842,-1349.5754,-146.39603,228.0,227.0,227.0
-248.0444,-1350.5685,-146.23587,227.0,227.0,230.0
-245.27338,-1350.5603,-146.17444,226.0,227.0,225.0
-242.38156,-1349.5507,-146.21204,226.0,226.0,223.0
-239.61398,-1349.5422,-146.15071,225.0,223.0,223.0
-236.84644,-1349.534,-146.08939,225.0,224.0,225.0
-234.07886,-1349.5259,-146.02806,225.0,224.0,221.0
-231.09747,-1347.5149,-146.16534,226.0,225.0,224.0
-228.33688,-1347.5067,-146.10416,225.0,226.0,226.0
-225.57626,-1347.4984,-146.04297,226.0,224.0,227.0
-222.42967,-1343.4851,-146.37991,226.0,226.0,228.0
-219.68295,-1343.4768,-146.31906,226.0,227.0,223.0
-216.93622,-1343.4686,-146.25821,225.0,226.0,230.0
-214.1895,-1343.4604,-146.19733,225.0,225.0,221.0
-211.44278,-1343.4524,-146.13644,226.0,226.0,224.0
-208.3004,-1338.4379,-146.57518,226.0,227.0,225.0
-205.57103,-1338.4298,-146.51468,226.0,226.0,226.0
-202.84166,-1338.4216,-146.45422,226.0,226.0,228.0
-200.1123,-1338.4135,-146.39374,225.0,224.0,225.0
-197.38297,-1338.4053,-146.33325,226.0,225.0,224.0
-194.65363,-1338.3972,-146.27277,225.0,232.0,226.0
-191.92424,-1338.389,-146.21228,225.0,224.0,226.0
-189.19489,-1338.381,-146.15178,226.0,224.0,226.0
-186.36282,-1336.3705,-146.29237,225.0,225.0,228.0
-183.54463,-1334.36,-146.43326,226.0,228.0,226.0
-180.82918,-1334.3519,-146.37308,228.0,233.0,227.0
-178.03183,-1332.3416,-146.51447,226.0,225.0,226.0
-175.28583,-1331.3323,-146.55528,223.0,225.0,227.0
-172.5808,-1331.3242,-146.49533,226.0,224.0,225.0
-169.8147,-1329.3141,-146.63737,226.0,228.0,229.0
-167.1166,-1329.306,-146.57758,224.0,224.0,226.0
-164.41849,-1329.298,-146.51779,224.0,223.0,226.0
-161.72037,-1329.29,-146.458,224.0,224.0,226.0
-159.02228,-1329.282,-146.3982,224.0,224.0,226.0
-156.32416,-1329.2739,-146.33841,225.0,225.0,222.0
-153.62607,-1329.2657,-146.27864,226.0,226.0,225.0
-150.92795,-1329.2578,-146.21884,227.0,227.0,224.0
-148.22435,-1327.2477,-146.36227,228.0,229.0,229.0
-145.53322,-1327.2397,-146.30261,227.0,227.0,225.0
-142.84204,-1327.2316,-146.24298,226.0,227.0,224.0
-140.15086,-1327.2236,-146.18336,228.0,227.0,226.0
-137.482,-1325.2136,-146.32758,226.0,226.0,220.0
-134.76859,-1327.2075,-146.06409,224.0,227.0,225.0
-132.1136,-1325.1976,-146.20859,225.0,224.0,227.0
-129.38623,-1327.1915,-145.94481,226.0,226.0,227.0
-126.74514,-1325.1816,-146.08963,227.0,229.0,232.0
-124.00389,-1327.1754,-145.82555,228.0,228.0,227.0
-121.37674,-1325.1655,-145.97067,226.0,223.0,227.0
-118.69252,-1325.1576,-145.91118,226.0,226.0,225.0
-116.008286,-1325.1497,-145.85168,227.0,226.0,227.0
-113.45126,-1322.1389,-146.10004,229.0,227.0,229.0
-110.8692,-1320.1293,-146.24617,229.0,231.0,228.0
-108.1037,-1322.123,-145.98154,226.0,229.0,226.0
-105.429886,-1322.115,-145.9223,227.0,228.0,227.0
-102.75608,-1322.1072,-145.86304,227.0,227.0,226.0
-99.962746,-1324.1008,-145.59781,227.0,227.0,228.0
-97.282,-1324.0928,-145.5384,227.0,226.0,231.0
-94.6013,-1324.0847,-145.479,227.0,226.0,227.0
-91.92053,-1324.0767,-145.4196,228.0,228.0,229.0
-89.23979,-1324.0687,-145.3602,229.0,229.0,230.0
-86.55903,-1324.0608,-145.30078,228.0,227.0,228.0
-84.039474,-1322.0513,-145.44829,229.0,228.0,229.0
-81.365715,-1322.0432,-145.38904,230.0,229.0,230.0
-78.51682,-1324.0369,-145.12256,229.0,229.0,231.0
-75.836075,-1324.0288,-145.06317,229.0,229.0,229.0
-73.15531,-1324.0208,-145.00375,228.0,226.0,231.0
-70.866394,-1320.01,-145.35971,229.0,228.0,229.0
-68.199585,-1320.002,-145.30063,231.0,229.0,229.0
-65.11312,-1323.9968,-144.82556,230.0,233.0,229.0
-62.32396,-1324.9895,-144.66206,229.0,227.0,228.0
-59.639763,-1324.9814,-144.6026,229.0,229.0,230.0
-56.95553,-1324.9734,-144.5431,229.0,232.0,232.0
-54.271355,-1324.9655,-144.48363,229.0,226.0,228.0
-51.342583,-1326.9587,-144.21536,230.0,229.0,229.0
-270.7731,-1354.614,-149.11905,222.0,223.0,224.0
-267.9882,-1354.6057,-149.05731,222.0,222.0,222.0
-264.90628,-1352.5946,-149.18542,224.0,225.0,227.0
-261.8382,-1350.5835,-149.31381,224.0,224.0,220.0
-259.0672,-1350.5752,-149.25241,224.0,226.0,224.0
-256.57233,-1352.5698,-149.00073,224.0,222.0,221.0
-253.79436,-1352.5615,-148.93918,222.0,222.0,226.0
-251.01639,-1352.5532,-148.87761,223.0,226.0,227.0
-247.98308,-1350.5422,-149.00679,225.0,226.0,229.0
-245.21204,-1350.5339,-148.94539,224.0,222.0,224.0
-242.32031,-1349.5244,-148.97949,224.0,222.0,222.0
-239.55273,-1349.5161,-148.91815,225.0,224.0,223.0
-236.7852,-1349.5078,-148.85684,225.0,224.0,224.0
-234.01762,-1349.4995,-148.7955,224.0,225.0,225.0
-231.25006,-1349.4912,-148.73418,224.0,225.0,226.0
-228.27579,-1347.4805,-148.86469,224.0,223.0,227.0
-225.51517,-1347.4722,-148.8035,224.0,224.0,223.0
-222.56172,-1345.4614,-148.93445,224.0,226.0,226.0
-219.62218,-1343.4507,-149.06569,224.0,225.0,223.0
-217.05438,-1345.4451,-148.8124,223.0,223.0,230.0
-214.30072,-1345.4369,-148.75137,223.0,225.0,226.0
-211.1344,-1340.4226,-149.1722,224.0,223.0,226.0
-208.23999,-1338.4119,-149.30446,225.0,225.0,223.0
-205.51062,-1338.4038,-149.24396,226.0,224.0,225.0
-202.78127,-1338.3958,-149.18347,226.0,224.0,226.0
-200.05193,-1338.3876,-149.12299,227.0,226.0,225.0
-197.32254,-1338.3794,-149.06252,227.0,225.0,224.0
-194.5932,-1338.3713,-149.00204,224.0,225.0,226.0
-191.86385,-1338.3632,-148.94153,224.0,224.0,227.0
-189.02496,-1336.3528,-149.07501,224.0,225.0,226.0
-186.20001,-1334.3423,-149.20882,224.0,224.0,225.0
-183.48454,-1334.3342,-149.14865,223.0,222.0,225.0
-180.68042,-1332.324,-149.28288,224.0,223.0,229.0
-177.9719,-1332.3158,-149.22289,225.0,225.0,226.0
-175.22597,-1331.3066,-149.26022,225.0,225.0,227.0
-172.52092,-1331.2986,-149.20029,225.0,225.0,226.0
-169.81586,-1331.2905,-149.14035,221.0,224.0,227.0
-167.11082,-1331.2825,-149.0804,221.0,223.0,225.0
-164.40576,-1331.2744,-149.02046,224.0,225.0,224.0
-161.70071,-1331.2664,-148.96051,225.0,224.0,225.0
-158.96257,-1329.2563,-149.09622,224.0,225.0,225.0
-156.26445,-1329.2482,-149.03644,224.0,224.0,221.0
-153.56636,-1329.2402,-148.97664,224.0,226.0,225.0
-150.86824,-1329.2322,-148.91685,224.0,219.0,222.0
-148.17012,-1329.2241,-148.85707,222.0,225.0,225.0
-145.47365,-1327.2141,-148.9937,223.0,227.0,224.0
-142.78249,-1327.206,-148.93405,225.0,226.0,223.0
-140.09131,-1327.198,-148.87442,226.0,227.0,226.0
-137.40015,-1327.19,-148.8148,226.0,227.0,225.0
-134.70901,-1327.1819,-148.75516,226.0,226.0,227.0
-132.05418,-1325.1721,-148.89272,226.0,227.0,228.0
